Latitude,Longitude,City,Country,Max Temperature (F),Humidity,Cloudiness,Wind Speed (mph),Date
74.9530535497016,18.7401172409146,longyearbyen,sj,21.2,86.0,75.0,11.5,1610528914
-13.234538069748723,132.34579546146256,jabiru,au,,,,,
78.63630863563685,12.96092693585237,barentsburg,sj,,,,,
61.97939074182838,144.28192129448973,artyk,ru,,,,,
-48.97794780876295,-28.543248350930952,cidreira,br,71.06,78.0,96.0,11.34,1610528915
-33.41220909947092,-59.90031761475683,san nicolas,ar,66.99,68.0,0.0,9.22,1610528916
19.276949155042885,111.13752534670431,wanning,cn,65.39,54.0,0.0,9.37,1610528916
-15.554445299790956,144.1224016238383,mareeba,au,82.4,74.0,40.0,11.5,1610528916
36.33777535613588,-95.21209562044706,claremore,us,32.0,80.0,1.0,3.44,1610528916
13.359435991354744,85.67837870538273,yanam,in,86.0,62.0,0.0,8.05,1610528916
-27.182232500258003,80.67054415106668,grand river south east,mu,,,,,
29.53845996386282,30.488980681629272,el faiyum,eg,,,,,
-0.4949831951043677,12.134791668339489,booue,ga,78.58,81.0,83.0,2.93,1610528917
3.422877133262176,18.20864124283034,mongoumba,cf,92.46,13.0,0.0,4.83,1610528918
12.728853278326142,-37.56662198368241,porto novo,cv,69.8,60.0,40.0,21.85,1610528918
57.030319582491956,-89.56685399422082,sioux lookout,ca,17.6,93.0,20.0,4.61,1610528709
16.987072289576005,56.073876445211766,salalah,om,82.4,20.0,0.0,18.41,1610528918
17.209428048476198,80.4099759819502,khammam,in,89.58,34.0,12.0,3.38,1610528919
-22.421730029785607,148.98379508877895,moranbah,au,79.14,72.0,16.0,15.46,1610528919
48.14547639534234,-142.0174512009595,sitka,us,35.6,87.0,75.0,8.05,1610528919
58.362811132409604,19.881114671284024,maarianhamina,fi,,,,,
30.37189863721177,29.15426616300701,alexandria,eg,68.0,56.0,75.0,14.97,1610528646
-4.161179966185202,-88.92715942073218,san cristobal,ec,74.43,86.0,26.0,12.21,1610528920
-1.4270757311594764,8.706821244718043,omboue,ga,73.56,94.0,100.0,10.13,1610528920
41.41641799621877,56.70770677311964,gazanjyk,tm,44.47,60.0,0.0,16.69,1610528633
-5.646898305700347,112.78578431702005,paciran,id,81.95,81.0,100.0,7.52,1610528920
-7.667115103902304,110.70441779149155,pedan,id,,,,,
46.49008688585931,-33.138003942947705,lagoa,pt,59.63,77.0,36.0,5.5,1610528921
-29.032555413297658,23.663572786534786,danielskuil,za,78.17,48.0,90.0,10.2,1610528921
45.88046227089589,-125.75160279062237,astoria,us,48.99,87.0,90.0,17.27,1610528825
-6.505598897946783,124.38636319105433,katobu,id,83.14,85.0,100.0,3.83,1610528921
31.292821443036175,-126.89909805710325,lompoc,us,54.0,93.0,1.0,5.84,1610528880
48.6269921361766,152.14993008792163,vostok,ru,9.82,96.0,97.0,3.42,1610528922
3.4348179981581097,42.854268501169514,wajid,so,89.31,24.0,24.0,21.56,1610528922
55.797967919234935,-109.09870599095399,grand centre,ca,,,,,
33.62548079825852,14.284510258058788,masallatah,ly,55.02,67.0,82.0,26.66,1610528922
-9.135584354405239,42.484076764792064,mitsamiouli,km,83.12,75.0,25.0,12.73,1610528923
25.984995256258728,-12.128763884637095,puerto del rosario,es,62.6,67.0,40.0,13.8,1610528923
64.67720509756799,48.34107099859443,usogorsk,ru,-9.58,86.0,84.0,2.91,1610528923
26.847755480246022,60.09931554983106,iranshahr,ir,66.2,6.0,0.0,5.97,1610528635
31.2657163017537,-16.784126452008593,canico,pt,57.2,58.0,75.0,5.75,1610528924
14.129924362056101,9.256172882907464,zinder,ne,75.2,19.0,0.0,11.5,1610528924
30.911361267135646,103.69783842203054,tianpeng,cn,55.0,1.0,14.0,3.71,1610528924
64.04910610570698,172.91983864943796,anadyr,ru,-11.2,77.0,75.0,13.42,1610528683
44.517745859746185,-12.144069300033522,muros,es,37.99,93.0,2.0,1.14,1610528924
-37.87150568636206,142.4310489358008,hamilton,au,63.09,60.0,57.0,15.46,1610528925
49.28387170395277,36.51602749156373,krasnopavlivka,ua,30.54,98.0,100.0,20.83,1610528925
55.38571364019771,-31.078740887510293,olafsvik,is,40.26,78.0,100.0,26.19,1610528925
48.11121151591797,-107.93301633384405,shaunavon,ca,32.0,80.0,91.0,14.97,1610528925
-22.12513214267986,179.42888109272673,isangel,vu,82.36,79.0,96.0,1.16,1610528660
31.421524277413894,-112.11206274019158,caborca,mx,44.92,45.0,0.0,5.06,1610528926
38.03661326456762,26.59878968124505,neon karlovasion,gr,59.0,77.0,40.0,5.75,1610528926
9.699229989254576,-21.48508526918647,praia,cv,69.8,68.0,40.0,20.71,1610528926
60.27372857372373,-138.9723258746929,haines junction,ca,14.0,92.0,100.0,5.75,1610528652
37.089324780467976,21.12350798290734,marathopolis,gr,,,,,
-3.954364566248998,125.17956505296382,kendari,id,84.88,78.0,100.0,1.99,1610528662
-12.387284071133237,-26.85475239277048,sao jose da coroa grande,br,76.96,82.0,95.0,7.23,1610528927
-17.2436569604735,111.85964409865323,karratha,au,99.09,27.0,66.0,20.13,1610528927
41.27740548500219,133.16787837660758,vrangel,ru,28.76,92.0,100.0,5.86,1610528927
25.90121597609931,-10.692387078416914,tiznit,ma,51.1,44.0,0.0,6.44,1610528928
45.77507110373375,65.77129544517047,tasbuget,kz,,,,,
44.807107544250556,-118.05216054159746,baker city,us,39.2,81.0,90.0,19.57,1610528928
41.68916482347157,-83.18301919737664,oregon,us,55.4,67.0,90.0,23.02,1610528928
50.79272702965295,125.77359626303576,nenjiang,cn,-7.19,90.0,99.0,5.64,1610528641
60.34888844819386,156.75124104254223,omsukchan,ru,-25.53,84.0,100.0,3.56,1610528929
-18.882563599804826,42.9811796508335,morondava,mg,88.77,59.0,6.0,9.1,1610528929
5.525538925705106,-59.48951626308104,bartica,gy,73.4,100.0,20.0,4.61,1610528929
-1.0590721386614916,11.58535746780288,mimongo,ga,73.08,90.0,85.0,3.98,1610528929
1.4259059901517475,65.28951176087025,thinadhoo,mv,82.35,74.0,12.0,20.67,1610528930
-42.92108067006232,132.17014799967183,port lincoln,au,63.91,65.0,0.0,14.56,1610528661
51.759331137451284,117.63674582584645,shelopugino,ru,-15.5,87.0,99.0,1.81,1610528930
13.03292023823687,-29.34114568589675,sao filipe,cv,70.43,75.0,26.0,12.39,1610528930
51.68093213805014,-8.122335986801886,midleton,ie,48.99,100.0,75.0,10.36,1610528930
5.022716113462792,122.34265567116023,tabialan,ph,,,,,
43.213957768632895,133.23685151072436,uglekamensk,ru,21.45,91.0,100.0,2.24,1610528931
40.124734840118464,38.35596537016835,sebinkarahisar,tr,51.01,51.0,100.0,12.41,1610528931
65.15398038007322,-65.05281465313722,pangnirtung,ca,-7.01,80.0,4.0,2.68,1610528931
46.57444758402059,55.87246340090485,beyneu,kz,34.72,80.0,80.0,18.43,1610528688
39.04722030464458,-116.88026696231822,fallon,us,44.6,36.0,1.0,9.22,1610528932
64.4214788168209,3.2901849058923744,raudeberg,no,30.99,75.0,0.0,14.52,1610528932
41.193157953466056,-125.6131733502845,eureka,us,61.0,88.0,100.0,7.0,1610528801
3.003980925876917,8.283071424407126,luba,gq,84.2,79.0,20.0,10.36,1610528932
50.4953202378137,131.64696504228027,tyrma,ru,0.41,92.0,100.0,1.97,1610528933
-22.52233016336531,-38.85628718506072,sao joao da barra,br,75.83,86.0,5.0,14.97,1610528933
48.658054559392355,-77.80769424957505,barraute,ca,28.99,93.0,90.0,8.05,1610528933
45.11237745153156,94.22275056938702,hami,cn,26.53,73.0,100.0,7.49,1610528933
20.378018077966757,-93.4256430708884,paraiso,mx,71.1,92.0,78.0,4.21,1610528933
49.48139641042761,-18.756390376699272,dingle,ie,50.0,93.0,90.0,13.8,1610528934
71.35498844223244,22.2430538195905,oksfjord,no,21.2,73.0,0.0,10.36,1610528934
-31.655064618459605,-89.40254970516347,lebu,cl,50.85,81.0,30.0,12.3,1610528934
-7.675167295620284,-73.39322754147442,mancio lima,br,71.62,97.0,97.0,1.54,1610528934
-10.058920737009402,11.852121251395147,luanda,ao,80.02,66.0,61.0,4.41,1610528666
59.06436493167217,166.34815662495367,tilichiki,ru,-21.6,84.0,67.0,7.87,1610528935
-5.895751693220319,109.03193511567264,karangampel,id,81.84,78.0,76.0,18.1,1610528935
22.83400838931024,-106.51590000203909,mazatlan,mx,63.0,93.0,75.0,4.61,1610528712
51.20233538254615,-81.9356939534224,moose factory,ca,30.2,86.0,90.0,9.22,1610528935
-7.7461738989209294,35.56401044731575,iringa,tz,73.4,73.0,75.0,5.75,1610528936
28.12127970908365,134.31005901879678,kushima,jp,53.6,47.0,75.0,10.36,1610528900
18.986220185568243,87.10712484421686,paradwip,in,,,,,
0.8461094572609795,-30.20372185746885,touros,br,75.2,94.0,40.0,8.95,1610528936
61.72197123471298,64.5166620704587,kommunisticheskiy,ru,-6.41,88.0,0.0,3.76,1610528936
79.69726357793087,-142.06151781718586,aklavik,ca,-7.6,84.0,100.0,3.44,1610528937
3.2148086710179484,-77.42442754002789,timbiqui,co,73.81,94.0,77.0,4.56,1610528937
62.629090639825705,50.681773602664606,zheleznodorozhnyy,ru,14.0,85.0,75.0,11.18,1610528937
36.13068656685684,6.163391509353573,constantine,dz,41.0,75.0,40.0,5.75,1610528937
7.246969271441969,-96.44399213531938,champerico,gt,64.0,95.0,0.0,1.01,1610528938
22.38060643248167,-70.55802359197087,cockburn town,tc,77.16,80.0,88.0,14.83,1610528938
88.08121010999483,-28.66695523099736,illoqqortoormiut,gl,,,,,
58.0914009759484,-117.82760827238103,high level,ca,21.2,100.0,75.0,6.91,1610528938
54.484113533993735,116.80545988716608,bukachacha,ru,-12.78,84.0,88.0,2.08,1610528938
-1.5218729969516431,87.62058446473407,hambantota,lk,77.13,89.0,100.0,8.37,1610528692
1.0335631411458621,-117.17957247381216,san patricio,mx,70.65,47.0,71.0,4.74,1610528939
38.87022590323102,63.48838876246029,turkmenabat,tm,44.6,57.0,0.0,4.61,1610528939
11.609697643357336,-96.58686907270095,pochutla,mx,72.0,75.0,0.0,1.99,1610528939
52.52778711074768,-44.201776459857655,nanortalik,gl,30.63,95.0,100.0,18.03,1610528940
35.23755856893109,-27.202512153738496,ponta delgada,pt,59.0,100.0,75.0,6.91,1610528940
50.012725834651576,-9.7326173303953,skibbereen,ie,48.2,100.0,75.0,10.36,1610528940
-16.833083584124466,-27.776947306099288,maceio,br,73.4,94.0,40.0,6.91,1610528940
-16.75404105671558,62.0714781311157,grand gaube,mu,82.99,74.0,47.0,10.0,1610528701
21.525613086343284,124.19572944900426,basco,ph,68.27,79.0,96.0,24.0,1610528941
52.714022035839776,0.22304625231208774,holbeach,gb,34.0,89.0,100.0,3.22,1610528941
-12.071068427850648,-88.67310952043513,pimentel,pe,68.9,84.0,77.0,9.37,1610528941
7.941849045364293,59.31968346387177,bandarbeyla,so,77.92,58.0,0.0,26.46,1610528941
-2.174131475063575,-79.64697287036266,yaguachi,ec,77.0,78.0,40.0,8.05,1610528942
69.90955819116945,-28.81862841530554,bolungarvik,is,,,,,
15.362722608885193,78.96195619958718,giddalur,in,83.84,50.0,100.0,10.31,1610528850
-39.781639717745236,153.2593927210536,batemans bay,au,80.01,84.0,85.0,14.0,1610528942
19.589611354883232,101.2303442432758,chiang klang,th,71.6,49.0,0.0,8.05,1610528943
-48.92296799691286,-70.21236900885725,rio gallegos,ar,46.4,66.0,0.0,5.75,1610528659
-28.25494023052682,-80.02341630956728,coquimbo,cl,59.0,88.0,90.0,3.44,1610528943
50.35397318686799,117.79211705015024,klichka,ru,-12.96,86.0,65.0,3.83,1610528943
39.01874654634767,-6.679476885333827,montijo,es,37.0,93.0,0.0,1.14,1610528943
35.87537226542656,109.29406551516979,yanan,cn,,,,,
33.929517230805374,-37.08424379794536,ribeira grande,pt,55.4,82.0,40.0,6.91,1610528944
34.6248218922136,53.63360015351304,semnan,ir,49.15,45.0,0.0,2.51,1610528944
-13.563159132358862,-79.13065126568627,lima,pe,68.0,88.0,0.0,5.75,1610528944
23.696392835869133,74.5875395223056,banswara,in,81.46,16.0,0.0,5.79,1610528945
37.31698848270591,32.72421581654643,cumra,tr,59.0,41.0,75.0,26.46,1610528945
20.445965010510406,114.2576173429652,zhuhai,cn,66.99,47.0,0.0,4.61,1610528693
2.5515078346589064,22.107486138653343,bumba,cd,91.96,29.0,46.0,1.59,1610528945
67.55989074381702,84.21232906255557,igarka,ru,13.55,96.0,100.0,8.79,1610528682
-6.68895863251322,-36.08820443488878,cuite,br,67.96,95.0,54.0,7.54,1610528946
62.014849781306225,43.36855221786857,shenkursk,ru,-13.61,88.0,0.0,3.78,1610528946
54.05980423975231,29.678350280120128,senno,by,,,,,
1.7303929591605538,-64.72560445693603,santa isabel do rio negro,br,71.65,98.0,35.0,2.04,1610528946
64.73717164245619,35.51899737831684,solovetskiy,ru,,,,,
30.887708563150184,40.139811597456855,sakakah,sa,62.6,27.0,0.0,10.36,1610528947
24.02532227203578,0.033573454894622046,adrar,dz,57.07,37.0,78.0,17.72,1610528947
26.11541524687985,84.57912672622615,maharajganj,in,69.8,39.0,0.0,4.14,1610528947
25.0428327695829,71.22299617794542,sanchor,in,82.96,13.0,9.0,9.4,1610528947
-5.640149220974635,-157.45687128579044,faanui,pf,81.63,77.0,100.0,19.46,1610528948
-12.953255495711375,-43.88090875811233,santa maria da vitoria,br,69.15,92.0,43.0,1.68,1610528948
17.868556018445418,70.55874376037787,alibag,in,91.4,46.0,40.0,8.05,1610528948
62.99457993287379,-142.9853877164463,fairbanks,us,7.0,85.0,75.0,2.3,1610528948
45.20178726694874,-109.49967587700273,cody,us,46.4,42.0,1.0,10.36,1610528738
14.284897253501953,-16.577045853652834,diofior,sn,66.2,55.0,0.0,11.5,1610528810
22.26067397958633,10.050767111063209,gat,ly,,,,,
30.322110166106768,49.80359880121949,hendijan,ir,,,,,
-21.855493214891595,13.166934962555871,henties bay,na,66.42,84.0,99.0,7.29,1610528949
-28.731727662215896,176.20276710105105,kaeo,nz,68.0,85.0,18.0,5.01,1610528950
53.15421013301571,5.4772906183465295,harlingen,nl,41.0,81.0,75.0,16.11,1610528950
-2.1778309476683404,-7.62357557323017,harper,lr,80.85,79.0,97.0,10.38,1610528950
-11.900992281893892,-38.3099708531297,inhambupe,br,72.25,94.0,32.0,4.54,1610528950
-24.411947333718516,9.617709729101648,walvis bay,na,71.6,73.0,100.0,8.05,1610528950
9.498167378980654,19.831235947982805,kyabe,td,89.15,12.0,0.0,6.2,1610528951
-26.10848679307704,27.89664516487707,krugersdorp,za,73.99,64.0,75.0,8.05,1610528951
3.0071447581701847,-0.8768215421757191,takoradi,gh,81.73,79.0,34.0,8.72,1610528833
12.811633053522016,77.9716968461043,hosur,in,82.4,47.0,40.0,4.61,1610528918
23.57265606111548,-21.44139840874152,nouadhibou,mr,59.0,63.0,0.0,25.32,1610528701
67.48245921822857,151.18328772534915,zyryanka,ru,-37.07,82.0,100.0,7.2,1610528952
37.52295660930909,10.067574295692282,manzil jamil,tn,,,,,
5.136028231961717,-11.794116120031475,monrovia,lr,73.4,94.0,75.0,5.75,1610528952
40.84087560202127,16.369620677539018,gravina in puglia,it,46.99,73.0,97.0,25.01,1610528952
-4.137661007592627,38.35275498595564,ndungu,tz,82.06,58.0,86.0,6.42,1610528953
-9.20180939278221,-169.2781401133583,lufilufi,ws,78.8,94.0,40.0,5.75,1610528953
69.47963480976324,-127.17094328611935,norman wells,ca,-5.8,84.0,90.0,3.44,1610528953
4.971379016081059,-77.76603883217335,bajo baudo,co,,,,,
-16.363650254965222,-178.24606273670182,halalo,wf,,,,,
-14.735495929443161,16.908591337646698,menongue,ao,67.57,84.0,99.0,7.18,1610528954
0.6317117727113697,-71.2146598503105,miraflores,co,67.86,96.0,95.0,3.56,1610528954
31.14738975899195,111.31797013824405,yichang,cn,60.26,30.0,5.0,4.16,1610528954
53.45320535638203,-123.71150567654942,vanderhoof,ca,24.96,96.0,100.0,2.89,1610528954
48.199894586509316,-1.7595494779758383,rennes,fr,48.99,87.0,75.0,8.05,1610528954
-18.241369213971836,-69.4221233453658,tacna,pe,68.0,68.0,90.0,8.05,1610528955
28.682088515165646,-78.32590899876988,high rock,bs,66.2,94.0,75.0,2.3,1610528955
10.424158963879051,1.4338833835618061,natitingou,bj,78.8,13.0,0.0,10.36,1610528702
60.20757252324535,88.61765067843157,teguldet,ru,-16.08,88.0,56.0,2.39,1610528685
35.9321728319251,-15.2260964350491,camacha,pt,57.2,58.0,75.0,8.05,1610528955
-4.678867802150165,7.797352828777889,gamba,ga,74.34,94.0,100.0,10.25,1610528956
7.1368398168031035,-83.42538151106291,burica,pa,,,,,
67.86619006866334,45.119215765171816,mezen,ru,-12.84,86.0,0.0,5.1,1610528956
8.561568686571619,91.3928657836367,port blair,in,80.74,72.0,51.0,15.46,1610528956
66.63451431696797,87.33170077075687,turukhansk,ru,7.25,95.0,100.0,12.5,1610528957
-20.519278015932812,129.16467225610734,kununurra,au,96.8,49.0,96.0,9.22,1610528957
56.25131475144093,14.015359190748342,kristianstad,se,32.0,100.0,90.0,3.44,1610528957
5.012423301232701,117.06311900391103,keningau,my,84.2,79.0,20.0,5.75,1610528788
30.38338906611655,31.494412566147304,hihya,eg,73.4,31.0,40.0,24.16,1610528957
70.16892146052749,3.387089317954434,bud,no,24.8,63.0,20.0,11.5,1610528958
45.30738976546803,138.89632217389976,svetlaya,ru,19.81,89.0,98.0,6.49,1610528958
47.273777180119936,23.504281331604602,lozna,ro,30.2,100.0,90.0,1.14,1610528958
34.89397404730195,55.271171758917376,shahrud,ir,45.81,49.0,0.0,6.22,1610528958
30.6630057485103,15.341908273819342,surt,ly,57.9,63.0,56.0,25.43,1610528959
-12.515079105904505,138.260236456327,nhulunbuy,au,82.4,78.0,40.0,2.3,1610528959
48.20201597847114,-80.98054161645179,timmins,ca,28.4,80.0,90.0,9.22,1610528959
-55.1850481773147,127.46152617635323,mount gambier,au,64.4,63.0,75.0,16.11,1610528959
18.921020490065914,44.478648376401,najran,sa,60.8,39.0,0.0,6.91,1610528959
-8.269369909352761,-36.55504924234555,lajedo,br,67.69,93.0,97.0,5.08,1610528960
67.15226672047791,58.89694740159368,inta,ru,-10.34,86.0,0.0,10.56,1610528960
58.14054731672476,17.96037136991322,visby,se,30.99,86.0,0.0,6.91,1610528960
65.48924619026135,70.87619751724986,yar-sale,ru,4.32,90.0,21.0,17.49,1610528960
49.11940839008119,-76.50068326517246,senneterre,ca,28.4,93.0,90.0,8.05,1610528961
-2.44066622932894,45.00561354959561,kismayo,so,84.0,59.0,2.0,20.51,1610528961
20.508120429246162,64.10985628463368,ormara,pk,72.03,21.0,3.0,4.25,1610528961
-27.924958131074824,25.78872111658248,hoopstad,za,79.34,50.0,67.0,6.85,1610528961
71.61312918018271,120.20568389972397,zhigansk,ru,-38.87,80.0,100.0,13.8,1610528682
36.248453034002324,-77.14206166633097,tarboro,us,33.8,90.0,90.0,3.31,1610528962
18.08801194941799,26.481989727754296,kutum,sd,74.05,21.0,0.0,10.33,1610528962
56.63145262709796,145.93585678548231,okhotsk,ru,-11.85,85.0,41.0,6.44,1610528962
61.640245792154445,126.44555850053911,berdigestyakh,ru,-36.63,81.0,100.0,3.65,1610528683
21.30225647901939,27.65854916352896,marawi,sd,83.17,34.0,13.0,9.84,1610528963
17.72364475883454,-89.65384642215153,san jose,gt,68.52,97.0,86.0,2.19,1610528963
12.184259421446868,40.16649892370782,korem,et,57.83,60.0,16.0,7.9,1610528963
62.07705328243304,41.321480789987675,puksoozero,ru,-14.91,89.0,3.0,5.01,1610528963
18.393057700687933,59.460607649589605,sur,om,74.39,42.0,0.0,11.5,1610528691
17.212517664290942,103.14027462957654,nong han,th,78.01,31.0,0.0,3.44,1610528964
6.242230292325971,-6.695834706346886,issia,ci,79.36,72.0,49.0,4.18,1610528964
15.906119920897822,-65.18308718972733,maunabo,us,,,,,
63.934251102744355,166.69164196248323,kamenskoye,ru,,,,,
-32.22245258559842,32.0071331901878,margate,za,80.64,72.0,18.0,7.92,1610528964
39.83460195358276,-58.78040769178024,louisbourg,ca,,,,,
-10.737524370377116,31.114591727134155,kasama,zm,72.14,78.0,100.0,7.14,1610528860
14.765395741823113,-58.81565501557232,crab hill,bb,,,,,
-8.155399040566763,-50.97771193488296,conceicao do araguaia,br,71.82,95.0,0.0,2.28,1610528966
15.816871133313555,49.78012797605672,bereda,so,,,,,
-23.102176189647153,52.4031869784358,saint-leu,re,87.8,66.0,75.0,10.36,1610528967
15.218507900993359,-105.084932400379,coahuayana,mx,69.71,54.0,100.0,4.38,1610528967
55.10936933161349,-130.52032213527687,prince rupert,ca,39.2,93.0,90.0,4.61,1610528967
36.776411709103726,55.17041121407499,azad shahr,ir,46.4,39.0,0.0,2.3,1610528967
32.696160768472126,-117.2443904928586,coronado,us,50.0,71.0,40.0,6.69,1610528968
35.48673517549612,-119.98010414644983,avenal,us,50.0,75.0,1.0,5.75,1610528819
46.9444421350361,-13.509192522589757,carballo,es,37.99,100.0,20.0,6.91,1610528968
50.58824799491225,133.0610706436006,chegdomyn,ru,-7.83,90.0,100.0,0.76,1610528686
-19.602157840782766,-45.34318192785494,bom despacho,br,67.62,98.0,100.0,4.65,1610528968
-32.29836228087116,92.3817802666382,geraldton,au,80.6,57.0,0.0,24.16,1610528672
56.785847221012716,157.65755915152158,esso,ru,-9.6,83.0,31.0,3.91,1610528969
20.434661940317696,130.28615975477987,itoman,jp,60.8,55.0,75.0,6.91,1610528969
46.80031542295481,-85.82011463414817,sault sainte marie,ca,33.8,80.0,90.0,5.75,1610528969
57.734369752128885,76.408129583012,kyshtovka,ru,-13.56,88.0,48.0,5.84,1610528969
33.9921466233597,131.78787457453905,tokuyama,jp,48.2,53.0,75.0,5.75,1610528970
41.29158568610748,103.11014962074518,jinchang,cn,35.44,53.0,0.0,2.89,1610528970
40.485014499441434,-124.0097098054962,fortuna,us,60.01,88.0,90.0,14.97,1610528802
-30.529485654893506,-65.58568187378481,villa carlos paz,ar,69.01,100.0,90.0,4.61,1610528970
61.828942691457996,-56.16605635704349,maniitsoq,gl,22.46,94.0,92.0,14.2,1610528673
-12.880354328806789,-48.8986924847307,alvorada,br,72.1,90.0,100.0,2.26,1610528971
65.64350605743618,23.992400407643544,tornio,fi,-4.0,71.0,0.0,9.22,1610528971
-35.101084349661114,-54.458362962847474,maldonado,uy,51.8,93.0,0.0,3.44,1610528971
32.95338594058154,18.452393616906562,benghazi,ly,60.76,57.0,35.0,23.55,1610528826
-28.018944818990306,18.76997071925331,karasburg,na,88.12,33.0,2.0,6.22,1610528972
57.9328874575219,165.2803263069128,ossora,ru,-6.47,78.0,45.0,2.91,1610528972
16.186162873638565,-3.3335580800112155,goundam,ml,73.45,19.0,0.0,15.12,1610528972
-12.720469929031381,37.89028278254233,montepuez,mz,77.72,80.0,89.0,8.21,1610528972
3.38476513201455,-49.29360350238065,amapa,br,72.18,97.0,100.0,2.89,1610528973
-23.344975120700227,-57.069331192332484,horqueta,py,73.71,91.0,31.0,2.73,1610528973
-6.915652026770488,42.39154065962444,sokoni,tz,84.2,70.0,75.0,18.41,1610528973
50.46543419206833,-119.2319315720663,armstrong,ca,37.99,93.0,100.0,1.14,1610528973
57.80194167941363,-56.1170386886409,saint anthony,ca,,,,,
70.09964558360619,144.38411763221296,belaya gora,ru,-40.72,81.0,87.0,2.21,1610528974
36.05209877402096,130.7200536598806,nagato,jp,50.0,66.0,75.0,4.61,1610528974
-24.57203700871706,19.83759480303783,aranos,na,84.09,46.0,64.0,13.58,1610528974
-40.39144150304543,169.46712342770206,westport,nz,59.77,87.0,0.0,6.46,1610528975
-21.012577775048385,4.788125808446381,namibe,ao,75.2,69.0,40.0,6.91,1610528975
60.659600798432194,-133.3796594605575,whitehorse,ca,28.4,74.0,75.0,14.97,1610528975
43.94446584651635,27.025260115937016,dulovo,bg,39.0,70.0,100.0,3.0,1610528975
16.29369857648109,-102.67828708145086,ixtapa,mx,62.28,56.0,54.0,2.1,1610528976
-31.03750005978148,-44.61945280296638,laguna,br,73.67,91.0,100.0,11.99,1610528976
47.49708925195736,-137.2570541594663,ketchikan,us,35.6,93.0,75.0,3.44,1610528976
-44.30004823030686,-65.53988861495979,trelew,ar,55.56,66.0,0.0,9.42,1610528976
20.702830494788785,92.12439511360981,teknaf,bd,78.24,47.0,17.0,12.88,1610528976
31.033997808106648,82.3733755002554,jumla,np,62.24,21.0,0.0,5.39,1610528977
32.10785500523758,-7.509859645351099,marrakesh,ma,39.2,87.0,0.0,2.3,1610528977
0.5725242977196672,113.06655121523949,kapit,my,82.9,89.0,98.0,2.73,1610528977
50.44042434444546,-110.86874422878806,medicine hat,ca,45.0,65.0,1.0,14.97,1610528977
8.361826326257514,124.96064978958998,maluko,ph,80.01,85.0,100.0,5.01,1610528978
56.9596315600688,1.2159394691591103,boddam,gb,35.6,80.0,96.0,10.36,1610528978
16.19123369389267,-76.29134828912825,morant bay,jm,75.2,78.0,20.0,8.05,1610528978
51.707420554367076,4.319723039012274,steenbergen,nl,39.0,93.0,90.0,10.36,1610528978
